Date,Rank,Movie Title,Weekly Gross,Cumulative Gross,Genre,Original Language,Director,Release Date,Total Gross,Runtime,Distributor,Prod Co.
2020/10/2,-,The Last Shift,"$223,268","$587,605","Comedy, Drama",English,Andrew Cohn,"Sep 25, 2020",$790.0K,1h 30m,"Stage 6, Sony Pictures Entertainment","Bona Fide Productions, Whitewater Films, Pak Pictures"
2020/10/2,-,Save Yourselves!,"$206,610","$206,610","Comedy, Sci-fi",English,"Alex Huston Fischer, Eleanor Wilson","Oct 2, 2020",$297.3K,1h 33m,Bleecker Street Media,"Keshet Studios, Washingston Square Films, Last Rodeo Studios"
2020/10/2,-,The Call,"$188,117","$188,117",Drama,English,Jason Ferrell,,,1h 38m,,
2020/10/2,-,Ava,"$157,667","$377,037","Comedy, Drama",French (France),Léa Mysius,,,1h 45m,,"F Comme Film, arte France Cinéma, Trois Brigands Productions"
2020/10/2,-,Kajillionaire,"$149,265","$453,705","Comedy, Drama",English,Miranda July,"Sep 25, 2020",$524.0K,1h 44m,Focus Features,"Plan B Entertainment, Annapurna Pictures"
2020/10/2,-,Legend of Deification,"$143,937","$143,937","Fantasy, Adventure, Animation",Chinese,"Teng Cheng, Li Wei","Oct 1, 2020",$214.7K,1h 50m,Well Go USA Entertainment,
2020/10/2,-,The SpongeBob Movie: Sponge on the Run,"$128,874","$4,599,790","Kids & family, Comedy, Adventure, Animation",English,Tim Hill,,$4.5M,1h 31m,,"Netflix, United Plankton Pictures, Paramount Animation, Media Rights Capital (MRC), Nickelodeon Movies, Nickelodeon Animation Studios"
2020/10/2,-,Words on Bathroom Walls,"$90,460","$2,478,907","Romance, Drama",English,Thor Freudenthal,"Aug 21, 2020",$2.5M,1h 51m,"LD Entertainment, Roadside Attractions",LD Entertainment
2020/10/2,-,Alone,"$75,170","$428,111","Horror, Mystery & thriller",English,"Parkpoom Wongpoom, Banjong Pisanthanakun",,,,,
2020/10/2,-,A Call to Spy,"$49,586","$49,586","History, Drama",English,Lydia Dean Pilcher,"Oct 2, 2020",$158.9K,2h 4m,IFC Films,SMT Pictures
2020/10/2,-,Bill & Ted Face the Music,"$48,124","$3,353,535","Comedy, Adventure, Fantasy",English,Dean Parisot,"Aug 28, 2020",$3.4M,1h 33m,"Orion Pictures, United Artists Releasing","Lakeview Entertainment (II), Hammerstone Studios, Dugan Entertainment, Dial 9, TinRes Entertainment"
2020/10/2,-,The Personal History of David Copperfield,"$47,963","$1,859,133","Comedy, Drama",English (United Kingdom),Armando Iannucci,"Aug 28, 2020",$1.9M,1h 59m,Searchlight Pictures,"Film 4, FilmNation Entertainment"
2020/10/2,-,Train to Busan Presents: Peninsula,"$43,715","$1,169,697","Horror, Mystery & thriller, Action",Korean,Yeon Sang-ho,"Aug 21, 2020",$1.2M,1h 56m,Well Go USA Entertainment,"Movic Comics, RedPeter Film, Next Entertainment World"
2020/10/2,-,Tulsa,"$33,028","$390,785",Action,English,Stuart Heisler,"May 26, 1949",,1h 30m,Eagle-Lion Films Inc. [us],"Walter Wanger Productions, Inc."
2020/10/9,1,The War with Grandpa,"$4,754,332","$4,754,332",Comedy,English,Tim Hill,"Oct 9, 2020",$21.3M,1h 34m,101 Studios,"TRI G, Dimension Films, Emmett/Furla/Oasis Films, Marro Films, West Madison Entertainment"
2020/10/9,2,Tenet,"$2,903,920","$49,107,427","Action, Sci-fi, Mystery & thriller",English,Christopher Nolan,"Sep 3, 2020",$58.1M,2h 30m,Warner Bros. Pictures,"Syncopy, Warner Bros. Pictures"
2020/10/9,-,The New Mutants,"$950,465","$22,256,526","Fantasy, Horror",English,Josh Boone,"Aug 28, 2020",$23.9M,1h 34m,20th Century Studios,"Sunswept Entertainment, Kinberg Genre"
2020/10/9,-,Unhinged,"$919,916","$19,613,301","Horror, Mystery & thriller",English,Don Gronquist,,,1h 19m,,
2020/10/9,-,Honest Thief,"$507,389","$507,389","Action, Mystery & thriller",English,Mark Williams,"Oct 16, 2020",$14.2M,1h 39m,Open Road,"Ingenious Media, Cutting Edge Group, J Cubed Film Finance, Sprockefeller Pictures, Briarcliff Entertainment, Samuel Marshall Productions, Argonaut Entertainment Partners, Dreadnought Films, Zero Gravity Management, Honest Thief Productions"
2020/10/9,-,Infidel,"$284,385","$3,898,774",Mystery & thriller,English,Cyrus Nowrasteh,"Sep 18, 2020",$4.0M,1h 48m,Cloudburst Entertainment,"Cloudburst Entertainment, New Path Pictures, D'Souza Media"
2020/10/9,-,Possessor,"$224,113","$590,469","Sci-fi, Horror, Mystery & thriller",English,Brandon Cronenberg,,$745.8K,1h 42m,,"Rhombus Media, Particular Crowd, Rook Films"
2020/10/9,-,Yellow Rose,"$219,735","$239,573","Drama, Music",English,Diane Paragas,"Oct 9, 2020",$364.1K,1h 35m,"Stage 6, Sony Pictures Entertainment","Home Away Productions, Civilian Studios"
2020/10/9,-,The Wolf of Snow Hollow,"$141,695","$141,695","Horror, Mystery & thriller",English,Jim Cummings,"Oct 9, 2020",$183.2K,1h 23m,Orion Classics,"Vanishing Angle, New Form"
2020/10/9,-,The Broken Hearts Gallery,"$129,673","$3,987,009","Romance, Comedy",English,Natalie Krinsky,"Sep 11, 2020",$4.1M,1h 50m,"Stage 6, Sony Pictures Entertainment","No Trace Camping, Kicked to the Curb Productions"
2020/10/9,-,The Call,"$116,828","$304,945",Drama,English,Jason Ferrell,,,1h 38m,,
2020/10/9,-,Save Yourselves!,"$77,353","$283,963","Comedy, Sci-fi",English,"Alex Huston Fischer, Eleanor Wilson","Oct 2, 2020",$297.3K,1h 33m,Bleecker Street Media,"Keshet Studios, Washingston Square Films, Last Rodeo Studios"
2020/10/9,-,Bill & Ted Face the Music,"$76,593","$3,430,128","Comedy, Adventure, Fantasy",English,Dean Parisot,"Aug 28, 2020",$3.4M,1h 33m,"Orion Pictures, United Artists Releasing","Lakeview Entertainment (II), Hammerstone Studios, Dugan Entertainment, Dial 9, TinRes Entertainment"
2020/10/9,-,The SpongeBob Movie: Sponge on the Run,"$70,004","$4,669,794","Kids & family, Comedy, Adventure, Animation",English,Tim Hill,,$4.5M,1h 31m,,"Netflix, United Plankton Pictures, Paramount Animation, Media Rights Capital (MRC), Nickelodeon Movies, Nickelodeon Animation Studios"
2020/10/9,-,Ava,"$61,635","$438,672","Comedy, Drama",French (France),Léa Mysius,,,1h 45m,,"F Comme Film, arte France Cinéma, Trois Brigands Productions"
2020/10/9,-,Kajillionaire,"$57,810","$511,515","Comedy, Drama",English,Miranda July,"Sep 25, 2020",$524.0K,1h 44m,Focus Features,"Plan B Entertainment, Annapurna Pictures"
2020/10/9,-,Alone,"$52,800","$480,911","Horror, Mystery & thriller",English,"Parkpoom Wongpoom, Banjong Pisanthanakun",,,,,
2020/10/9,-,A Call to Spy,"$42,501","$92,087","History, Drama",English,Lydia Dean Pilcher,"Oct 2, 2020",$158.9K,2h 4m,IFC Films,SMT Pictures
2020/10/9,-,Words on Bathroom Walls,"$41,206","$2,520,113","Romance, Drama",English,Thor Freudenthal,"Aug 21, 2020",$2.5M,1h 51m,"LD Entertainment, Roadside Attractions",LD Entertainment
2020/10/9,-,Legend of Deification,"$40,656","$191,621","Fantasy, Adventure, Animation",Chinese,"Teng Cheng, Li Wei","Oct 1, 2020",$214.7K,1h 50m,Well Go USA Entertainment,
2020/10/16,1,Honest Thief,"$4,618,885","$5,126,274","Action, Mystery & thriller",English,Mark Williams,"Oct 16, 2020",$14.2M,1h 39m,Open Road,"Ingenious Media, Cutting Edge Group, J Cubed Film Finance, Sprockefeller Pictures, Briarcliff Entertainment, Samuel Marshall Productions, Argonaut Entertainment Partners, Dreadnought Films, Zero Gravity Management, Honest Thief Productions"
2020/10/16,2,The War with Grandpa,"$3,082,715","$7,837,047",Comedy,English,Tim Hill,"Oct 9, 2020",$21.3M,1h 34m,101 Studios,"TRI G, Dimension Films, Emmett/Furla/Oasis Films, Marro Films, West Madison Entertainment"
2020/10/16,3,Tenet,"$2,080,528","$51,187,955","Action, Sci-fi, Mystery & thriller",English,Christopher Nolan,"Sep 3, 2020",$58.1M,2h 30m,Warner Bros. Pictures,"Syncopy, Warner Bros. Pictures"
2020/10/16,-,2 Hearts,"$669,821","$669,821","Romance, Drama",English,Lance Hool,"Oct 16, 2020",$1.3M,1h 40m,Freestyle Releasing,Silver Lion Films
2020/10/16,-,The New Mutants,"$611,188","$22,867,714","Fantasy, Horror",English,Josh Boone,"Aug 28, 2020",$23.9M,1h 34m,20th Century Studios,"Sunswept Entertainment, Kinberg Genre"
2020/10/16,-,Unhinged,"$559,748","$20,173,049","Horror, Mystery & thriller",English,Don Gronquist,,,1h 19m,,
2020/10/16,-,Love and Monsters,"$362,275","$362,275","Fantasy, Adventure, Comedy",English,Michael Matthews,"Oct 16, 2020",$1.0M,1h 49m,Paramount Pictures,"Paramount Pictures, Entertainment One, 21 Laps Entertainment"
2020/10/16,-,The Kid Detective,"$209,731","$209,731",Comedy,English,Evan Morgan,"Oct 16, 2020",$363.2K,1h 39m,"Stage 6, Sony Pictures Entertainment","Woods Entertainment, JoBro Productions & Film Finance"
2020/10/16,-,Lupin III: The First,"$128,593","$128,593","Comedy, Adventure, Anime",Japanese,Takashi Yamazaki,,,1h 33m,,"Miyagi Television Broadcasting, TMS Entertainment, Fukuoka Broadcasting System, Nippon Television Network, Shirogumi, Toho Company, Chukyo TV Broadcasting Company (CTV), Yomiuri Telecasting Corporation, Sapporo Television Broadcasting Company, Abe Shuji, Hiroshima Telecasting, Video Audio Project, Shizuoka Daiichi Television, Marza Animation Planet"
2020/10/16,-,Yellow Rose,"$101,548","$341,121","Drama, Music",English,Diane Paragas,"Oct 9, 2020",$364.1K,1h 35m,"Stage 6, Sony Pictures Entertainment","Home Away Productions, Civilian Studios"
2020/10/16,-,Infidel,"$96,848","$3,995,622",Mystery & thriller,English,Cyrus Nowrasteh,"Sep 18, 2020",$4.0M,1h 48m,Cloudburst Entertainment,"Cloudburst Entertainment, New Path Pictures, D'Souza Media"
2020/10/16,-,Possessor,"$96,573","$687,042","Sci-fi, Horror, Mystery & thriller",English,Brandon Cronenberg,,$745.8K,1h 42m,,"Rhombus Media, Particular Crowd, Rook Films"
2020/10/16,-,The Call,"$82,908","$387,853",Drama,English,Jason Ferrell,,,1h 38m,,
2020/10/16,-,The SpongeBob Movie: Sponge on the Run,"$60,591","$4,730,385","Kids & family, Comedy, Adventure, Animation",English,Tim Hill,,$4.5M,1h 31m,,"Netflix, United Plankton Pictures, Paramount Animation, Media Rights Capital (MRC), Nickelodeon Movies, Nickelodeon Animation Studios"
2020/10/16,-,The Wolf of Snow Hollow,"$35,977","$177,672","Horror, Mystery & thriller",English,Jim Cummings,"Oct 9, 2020",$183.2K,1h 23m,Orion Classics,"Vanishing Angle, New Form"
2020/10/16,-,Alone,"$35,230","$516,141","Horror, Mystery & thriller",English,"Parkpoom Wongpoom, Banjong Pisanthanakun",,,,,
2020/10/16,-,Ava,"$31,857","$470,529","Comedy, Drama",French (France),Léa Mysius,,,1h 45m,,"F Comme Film, arte France Cinéma, Trois Brigands Productions"
2020/10/16,-,The Broken Hearts Gallery,"$31,211","$4,018,220","Romance, Comedy",English,Natalie Krinsky,"Sep 11, 2020",$4.1M,1h 50m,"Stage 6, Sony Pictures Entertainment","No Trace Camping, Kicked to the Curb Productions"
2020/10/16,-,Kajillionaire,"$19,915","$531,430","Comedy, Drama",English,Miranda July,"Sep 25, 2020",$524.0K,1h 44m,Focus Features,"Plan B Entertainment, Annapurna Pictures"
2020/10/16,-,Percy,"$19,492","$28,414",Comedy,English,Ralph Thomas,,,1h 43m,,
2020/10/23,1,Honest Thief,"$3,058,988","$8,185,262","Action, Mystery & thriller",English,Mark Williams,"Oct 16, 2020",$14.2M,1h 39m,Open Road,"Ingenious Media, Cutting Edge Group, J Cubed Film Finance, Sprockefeller Pictures, Briarcliff Entertainment, Samuel Marshall Productions, Argonaut Entertainment Partners, Dreadnought Films, Zero Gravity Management, Honest Thief Productions"
2020/10/23,2,The War with Grandpa,"$2,371,158","$10,208,205",Comedy,English,Tim Hill,"Oct 9, 2020",$21.3M,1h 34m,101 Studios,"TRI G, Dimension Films, Emmett/Furla/Oasis Films, Marro Films, West Madison Entertainment"
2020/10/23,3,Tenet,"$1,726,328","$52,914,283","Action, Sci-fi, Mystery & thriller",English,Christopher Nolan,"Sep 3, 2020",$58.1M,2h 30m,Warner Bros. Pictures,"Syncopy, Warner Bros. Pictures"
2020/10/23,4,The Empty Man,"$1,707,677","$1,707,677","Horror, Mystery & thriller",English,David Prior,"Oct 23, 2020",$3.0M,2h 17m,20th Century Studios,"Boom! Studios, Out of Africa Entertainment"
2020/10/23,-,After We Collided,"$489,682","$2,141,955","Romance, Drama",English,Roger Kumble,"Oct 23, 2020",$2.4M,1h 47m,Open Road,"CalMaple, Frayed Pages Entertainment"
2020/10/23,-,2 Hearts,"$412,975","$1,082,796","Romance, Drama",English,Lance Hool,"Oct 16, 2020",$1.3M,1h 40m,Freestyle Releasing,Silver Lion Films
2020/10/23,-,The Addams Family,"$398,577","$97,584,384","Kids & family, Comedy, Animation",English,"Conrad Vernon, Greg Tiernan","Oct 11, 2019",$673.0K,1h 27m,Metro-Goldwyn-Mayer,"Metro Goldwyn Mayer, BermanBraun"
2020/10/23,-,The New Mutants,"$377,446","$23,245,160","Fantasy, Horror",English,Josh Boone,"Aug 28, 2020",$23.9M,1h 34m,20th Century Studios,"Sunswept Entertainment, Kinberg Genre"
2020/10/23,-,Unhinged,"$342,021","$20,515,070","Horror, Mystery & thriller",English,Don Gronquist,,,1h 19m,,
2020/10/23,-,Synchronic,"$341,117","$341,117","Sci-fi, Mystery & thriller",English,"Justin Benson, Aaron Moorhead","Oct 23, 2020",$636.7K,1h 40m,Well Go USA Entertainment,"Rustic Films, Patriot Pictures, Love & Death Productions, Pfaff & Pfaff Productions, XYZ Films"
2020/10/23,-,Love and Monsters,"$283,323","$645,598","Fantasy, Adventure, Comedy",English,Michael Matthews,"Oct 16, 2020",$1.0M,1h 49m,Paramount Pictures,"Paramount Pictures, Entertainment One, 21 Laps Entertainment"
2020/10/23,-,The Kid Detective,"$134,030","$343,761",Comedy,English,Evan Morgan,"Oct 16, 2020",$363.2K,1h 39m,"Stage 6, Sony Pictures Entertainment","Woods Entertainment, JoBro Productions & Film Finance"
2020/10/23,-,The Call,"$58,434","$446,287",Drama,English,Jason Ferrell,,,1h 38m,,
2020/10/23,-,Possessor,"$45,897","$732,939","Sci-fi, Horror, Mystery & thriller",English,Brandon Cronenberg,,$745.8K,1h 42m,,"Rhombus Media, Particular Crowd, Rook Films"
2020/10/23,-,Infidel,"$38,578","$4,034,200",Mystery & thriller,English,Cyrus Nowrasteh,"Sep 18, 2020",$4.0M,1h 48m,Cloudburst Entertainment,"Cloudburst Entertainment, New Path Pictures, D'Souza Media"
2020/10/23,-,The SpongeBob Movie: Sponge on the Run,"$37,457","$4,767,842","Kids & family, Comedy, Adventure, Animation",English,Tim Hill,,$4.5M,1h 31m,,"Netflix, United Plankton Pictures, Paramount Animation, Media Rights Capital (MRC), Nickelodeon Movies, Nickelodeon Animation Studios"
2020/10/23,-,The Broken Hearts Gallery,"$21,327","$4,039,547","Romance, Comedy",English,Natalie Krinsky,"Sep 11, 2020",$4.1M,1h 50m,"Stage 6, Sony Pictures Entertainment","No Trace Camping, Kicked to the Curb Productions"
2020/10/23,-,Ava,"$17,082","$487,611","Comedy, Drama",French (France),Léa Mysius,,,1h 45m,,"F Comme Film, arte France Cinéma, Trois Brigands Productions"
2020/10/23,-,Percy,"$16,980","$45,566",Comedy,English,Ralph Thomas,,,1h 43m,,
2020/10/23,-,A Call to Spy,"$13,453","$123,739","History, Drama",English,Lydia Dean Pilcher,"Oct 2, 2020",$158.9K,2h 4m,IFC Films,SMT Pictures
2020/10/30,1,Come Play,"$3,931,825","$3,931,825","Horror, Mystery & thriller",English,Jacob Chase,"Oct 30, 2020",$10.5M,1h 36m,Focus Features,"The Picture Company, Participant Media, Reliance Entertainment, Amblin Entertainment"
2020/10/30,2,Honest Thief,"$1,851,260","$10,036,522","Action, Mystery & thriller",English,Mark Williams,"Oct 16, 2020",$14.2M,1h 39m,Open Road,"Ingenious Media, Cutting Edge Group, J Cubed Film Finance, Sprockefeller Pictures, Briarcliff Entertainment, Samuel Marshall Productions, Argonaut Entertainment Partners, Dreadnought Films, Zero Gravity Management, Honest Thief Productions"
2020/10/30,3,The War with Grandpa,"$1,694,404","$11,902,609",Comedy,English,Tim Hill,"Oct 9, 2020",$21.3M,1h 34m,101 Studios,"TRI G, Dimension Films, Emmett/Furla/Oasis Films, Marro Films, West Madison Entertainment"
2020/10/30,4,Tenet,"$1,320,040","$54,234,323","Action, Sci-fi, Mystery & thriller",English,Christopher Nolan,"Sep 3, 2020",$58.1M,2h 30m,Warner Bros. Pictures,"Syncopy, Warner Bros. Pictures"
2020/10/30,-,The Empty Man,"$739,800","$2,447,477","Horror, Mystery & thriller",English,David Prior,"Oct 23, 2020",$3.0M,2h 17m,20th Century Studios,"Boom! Studios, Out of Africa Entertainment"
2020/10/30,-,The Addams Family,"$263,157","$97,847,541","Kids & family, Comedy, Animation",English,"Conrad Vernon, Greg Tiernan","Oct 11, 2019",$673.0K,1h 27m,Metro-Goldwyn-Mayer,"Metro Goldwyn Mayer, BermanBraun"
2020/10/30,-,Spell,"$257,743","$257,743",,,Unknown Director,,,,,
2020/10/30,-,The New Mutants,"$212,239","$23,457,399","Fantasy, Horror",English,Josh Boone,"Aug 28, 2020",$23.9M,1h 34m,20th Century Studios,"Sunswept Entertainment, Kinberg Genre"
2020/10/30,-,Love and Monsters,"$174,553","$820,151","Fantasy, Adventure, Comedy",English,Michael Matthews,"Oct 16, 2020",$1.0M,1h 49m,Paramount Pictures,"Paramount Pictures, Entertainment One, 21 Laps Entertainment"
2020/10/30,-,Unhinged,"$167,094","$20,682,164","Horror, Mystery & thriller",English,Don Gronquist,,,1h 19m,,
2020/10/30,-,Synchronic,"$165,283","$506,400","Sci-fi, Mystery & thriller",English,"Justin Benson, Aaron Moorhead","Oct 23, 2020",$636.7K,1h 40m,Well Go USA Entertainment,"Rustic Films, Patriot Pictures, Love & Death Productions, Pfaff & Pfaff Productions, XYZ Films"
2020/10/30,-,2 Hearts,"$157,578","$1,240,374","Romance, Drama",English,Lance Hool,"Oct 16, 2020",$1.3M,1h 40m,Freestyle Releasing,Silver Lion Films
2020/10/30,-,After We Collided,"$141,671","$2,283,626","Romance, Drama",English,Roger Kumble,"Oct 23, 2020",$2.4M,1h 47m,Open Road,"CalMaple, Frayed Pages Entertainment"
2020/10/30,-,The Call,"$45,396","$491,683",Drama,English,Jason Ferrell,,,1h 38m,,
2020/10/30,-,The SpongeBob Movie: Sponge on the Run,"$20,154","$4,787,996","Kids & family, Comedy, Adventure, Animation",English,Tim Hill,,$4.5M,1h 31m,,"Netflix, United Plankton Pictures, Paramount Animation, Media Rights Capital (MRC), Nickelodeon Movies, Nickelodeon Animation Studios"
2020/10/30,-,Possessor,"$19,946","$752,885","Sci-fi, Horror, Mystery & thriller",English,Brandon Cronenberg,,$745.8K,1h 42m,,"Rhombus Media, Particular Crowd, Rook Films"
2020/10/30,-,The Kid Detective,"$16,521","$360,282",Comedy,English,Evan Morgan,"Oct 16, 2020",$363.2K,1h 39m,"Stage 6, Sony Pictures Entertainment","Woods Entertainment, JoBro Productions & Film Finance"
2020/10/30,-,Infidel,"$12,525","$4,046,725",Mystery & thriller,English,Cyrus Nowrasteh,"Sep 18, 2020",$4.0M,1h 48m,Cloudburst Entertainment,"Cloudburst Entertainment, New Path Pictures, D'Souza Media"
2020/10/30,-,Ava,"$10,136","$497,747","Comedy, Drama",French (France),Léa Mysius,,,1h 45m,,"F Comme Film, arte France Cinéma, Trois Brigands Productions"
2020/10/30,-,A Call to Spy,"$9,965","$133,704","History, Drama",English,Lydia Dean Pilcher,"Oct 2, 2020",$158.9K,2h 4m,IFC Films,SMT Pictures
2020/11/6,1,Let Him Go,"$5,087,465","$5,087,465","Drama, Mystery & thriller",English,Thomas Bezucha,"Nov 6, 2020",$9.4M,1h 54m,Focus Features,Mazur / Kaplan Company
2020/11/6,2,Come Play,"$2,284,715","$6,216,540","Horror, Mystery & thriller",English,Jacob Chase,"Oct 30, 2020",$10.5M,1h 36m,Focus Features,"The Picture Company, Participant Media, Reliance Entertainment, Amblin Entertainment"
2020/11/6,3,The War with Grandpa,"$2,000,094","$13,902,703",Comedy,English,Tim Hill,"Oct 9, 2020",$21.3M,1h 34m,101 Studios,"TRI G, Dimension Films, Emmett/Furla/Oasis Films, Marro Films, West Madison Entertainment"
2020/11/6,4,Honest Thief,"$1,545,604","$11,582,126","Action, Mystery & thriller",English,Mark Williams,"Oct 16, 2020",$14.2M,1h 39m,Open Road,"Ingenious Media, Cutting Edge Group, J Cubed Film Finance, Sprockefeller Pictures, Briarcliff Entertainment, Samuel Marshall Productions, Argonaut Entertainment Partners, Dreadnought Films, Zero Gravity Management, Honest Thief Productions"
2020/11/6,5,Tenet,"$1,339,494","$55,573,817","Action, Sci-fi, Mystery & thriller",English,Christopher Nolan,"Sep 3, 2020",$58.1M,2h 30m,Warner Bros. Pictures,"Syncopy, Warner Bros. Pictures"
2020/11/6,-,The Empty Man,"$393,410","$2,840,887","Horror, Mystery & thriller",English,David Prior,"Oct 23, 2020",$3.0M,2h 17m,20th Century Studios,"Boom! Studios, Out of Africa Entertainment"
2020/11/6,-,The New Mutants,"$199,096","$23,656,495","Fantasy, Horror",English,Josh Boone,"Aug 28, 2020",$23.9M,1h 34m,20th Century Studios,"Sunswept Entertainment, Kinberg Genre"
2020/11/6,-,The Informer,"$187,405","$187,405",Mystery & thriller,Chinese,Wong Chung,,,1h 39m,,
2020/11/6,-,Spell,"$172,498","$430,241",,,Unknown Director,,,,,
2020/11/6,-,Love and Monsters,"$151,434","$971,585","Fantasy, Adventure, Comedy",English,Michael Matthews,"Oct 16, 2020",$1.0M,1h 49m,Paramount Pictures,"Paramount Pictures, Entertainment One, 21 Laps Entertainment"
2020/11/6,-,Unhinged,"$112,447","$20,794,611","Horror, Mystery & thriller",English,Don Gronquist,,,1h 19m,,
2020/11/6,-,Synchronic,"$84,989","$591,389","Sci-fi, Mystery & thriller",English,"Justin Benson, Aaron Moorhead","Oct 23, 2020",$636.7K,1h 40m,Well Go USA Entertainment,"Rustic Films, Patriot Pictures, Love & Death Productions, Pfaff & Pfaff Productions, XYZ Films"
2020/11/6,-,2 Hearts,"$79,375","$1,319,749","Romance, Drama",English,Lance Hool,"Oct 16, 2020",$1.3M,1h 40m,Freestyle Releasing,Silver Lion Films
2020/11/6,-,The Dark and The Wicked,"$78,014","$78,014","Horror, Mystery & thriller",English,Bryan Bertino,"Nov 6, 2020",$157.0K,1h 34m,Shudder,"Inwood Road Films, Traveling Picture Show Company (TPSC), Shotgun Shack Pictures, Unbroken Pictures"
2020/11/6,-,After We Collided,"$76,839","$2,360,465","Romance, Drama",English,Roger Kumble,"Oct 23, 2020",$2.4M,1h 47m,Open Road,"CalMaple, Frayed Pages Entertainment"
2020/11/6,-,The SpongeBob Movie: Sponge on the Run,"$22,794","$4,810,790","Kids & family, Comedy, Adventure, Animation",English,Tim Hill,,$4.5M,1h 31m,,"Netflix, United Plankton Pictures, Paramount Animation, Media Rights Capital (MRC), Nickelodeon Movies, Nickelodeon Animation Studios"
2020/11/6,-,The Call,"$21,609","$513,292",Drama,English,Jason Ferrell,,,1h 38m,,
2020/11/6,-,The Addams Family,"$17,192","$97,864,733","Kids & family, Comedy, Animation",English,"Conrad Vernon, Greg Tiernan","Oct 11, 2019",$673.0K,1h 27m,Metro-Goldwyn-Mayer,"Metro Goldwyn Mayer, BermanBraun"
2020/11/6,-,The Broken Hearts Gallery,"$15,676","$4,062,907","Romance, Comedy",English,Natalie Krinsky,"Sep 11, 2020",$4.1M,1h 50m,"Stage 6, Sony Pictures Entertainment","No Trace Camping, Kicked to the Curb Productions"
2020/11/6,-,A Call to Spy,"$11,382","$145,086","History, Drama",English,Lydia Dean Pilcher,"Oct 2, 2020",$158.9K,2h 4m,IFC Films,SMT Pictures
2020/11/13,1,Freaky,"$4,372,295","$4,372,295","Horror, Comedy",English,Christopher Landon,"Nov 13, 2020",$9.0M,1h 41m,Universal Pictures,Blumhouse Productions
2020/11/13,2,Let Him Go,"$2,131,835","$7,219,300","Drama, Mystery & thriller",English,Thomas Bezucha,"Nov 6, 2020",$9.4M,1h 54m,Focus Features,Mazur / Kaplan Company
2020/11/13,3,The War with Grandpa,"$1,546,890","$15,449,593",Comedy,English,Tim Hill,"Oct 9, 2020",$21.3M,1h 34m,101 Studios,"TRI G, Dimension Films, Emmett/Furla/Oasis Films, Marro Films, West Madison Entertainment"
2020/11/13,4,Come Play,"$1,288,125","$7,504,665","Horror, Mystery & thriller",English,Jacob Chase,"Oct 30, 2020",$10.5M,1h 36m,Focus Features,"The Picture Company, Participant Media, Reliance Entertainment, Amblin Entertainment"
2020/11/13,5,Honest Thief,"$976,443","$12,558,569","Action, Mystery & thriller",English,Mark Williams,"Oct 16, 2020",$14.2M,1h 39m,Open Road,"Ingenious Media, Cutting Edge Group, J Cubed Film Finance, Sprockefeller Pictures, Briarcliff Entertainment, Samuel Marshall Productions, Argonaut Entertainment Partners, Dreadnought Films, Zero Gravity Management, Honest Thief Productions"
2020/11/13,6,Tenet,"$942,600","$56,516,417","Action, Sci-fi, Mystery & thriller",English,Christopher Nolan,"Sep 3, 2020",$58.1M,2h 30m,Warner Bros. Pictures,"Syncopy, Warner Bros. Pictures"
2020/11/13,-,The Climb,"$143,423","$143,423",Drama,English,John Schmidt,,$78.7K,1h 38m,,Dean River Productions
2020/11/13,-,Missão: Vingança,"$141,235","$141,235","Holiday, Fantasy, Comedy, Mystery & thriller",English,"Ian Nelms, Eshom Nelms","Nov 13, 2020",$263.7K,1h 40m,Saban Films,"Sprockefeller Pictures, Mammoth Entertainment, Windy Hill Pictures, Ingenious, Zed Filmworks, Fortitude International , RBL Studios, Rough House Pictures"
2020/11/13,-,Come Away,"$130,470","$130,470","Kids & family, Adventure, Fantasy",English,Brenda Chapman,"Nov 13, 2020",$106.1K,1h 34m,Relativity Media,"Creasun Entertainment, Lakeview Entertainment (II), Fred Films, Hammerstone Studios, Yoruba Saxon Productions, Endurance Media, TinRes Entertainment, ACE Pictures Entertainment"
2020/11/13,-,Ammonite,"$122,088","$122,088","Romance, Drama, Lgbtq+",English,Francis Lee,"Nov 13, 2020",$160.9K,2h 0m,NEON,"Cross City Films, See-Saw Films, BBC Films, British Film Institute, Stage 6 Films"
2020/11/13,-,The New Mutants,"$114,866","$23,771,361","Fantasy, Horror",English,Josh Boone,"Aug 28, 2020",$23.9M,1h 34m,20th Century Studios,"Sunswept Entertainment, Kinberg Genre"
2020/11/13,-,The Empty Man,"$99,574","$2,940,461","Horror, Mystery & thriller",English,David Prior,"Oct 23, 2020",$3.0M,2h 17m,20th Century Studios,"Boom! Studios, Out of Africa Entertainment"
2020/11/13,-,Love and Monsters,"$99,129","$1,070,714","Fantasy, Adventure, Comedy",English,Michael Matthews,"Oct 16, 2020",$1.0M,1h 49m,Paramount Pictures,"Paramount Pictures, Entertainment One, 21 Laps Entertainment"
2020/11/13,-,The Informer,"$82,994","$270,399",Mystery & thriller,Chinese,Wong Chung,,,1h 39m,,
2020/11/13,-,Spell,"$69,863","$500,104",,,Unknown Director,,,,,
2020/11/13,-,The Dark and The Wicked,"$44,732","$122,746","Horror, Mystery & thriller",English,Bryan Bertino,"Nov 6, 2020",$157.0K,1h 34m,Shudder,"Inwood Road Films, Traveling Picture Show Company (TPSC), Shotgun Shack Pictures, Unbroken Pictures"
